,acousticness,danceability,duration_ms,energy,loudness,popularity,speechiness,valence
18283,0.802,0.46399999999999997,228640,0.0822,-25.993000000000002,14,0.0397,0.113
18284,0.9540000000000001,0.46299999999999997,306773,0.0612,-26.195,14,0.0402,0.17800000000000002
18285,0.917,0.465,157627,0.20600000000000002,-11.583,17,0.0643,0.324
18286,0.40299999999999997,0.593,121720,0.583,-8.697000000000001,10,0.0312,0.915
18287,0.907,0.631,172640,0.517,-8.815,9,0.0386,0.728
18288,0.561,0.425,352333,0.37799999999999995,-17.422,12,0.034,0.613
18289,0.713,0.632,119533,0.424,-12.265,15,0.0476,0.935
18290,0.391,0.488,396507,0.267,-18.458,13,0.0692,0.423
18291,0.825,0.46399999999999997,390067,0.309,-21.983,15,0.044000000000000004,0.499
18292,0.927,0.192,157360,0.129,-19.36,10,0.0325,0.24600000000000002
18293,0.612,0.675,126405,0.9059999999999999,-6.978,15,0.0357,0.965
18294,0.305,0.563,159880,0.509,-11.835999999999999,8,0.036000000000000004,0.882
18295,0.6579999999999999,0.508,137640,0.669,-9.503,14,0.0387,0.907
18296,0.9440000000000001,0.242,174640,0.0848,-18.322,14,0.0355,0.107
18297,0.19,0.878,153667,0.40700000000000003,-9.773,9,0.0877,0.7340000000000001
18298,0.976,0.7879999999999999,133293,0.145,-19.252,11,0.0532,0.5329999999999999
18299,0.615,0.51,170107,0.693,-7.932,12,0.0364,0.73
18300,0.932,0.361,1280641,0.634,-9.346,18,0.254,0.315
18301,0.99,0.392,313667,0.0168,-27.693,12,0.0399,0.0948
18302,0.507,0.579,148333,0.485,-7.4460000000000015,13,0.0292,0.877
18303,0.846,0.67,157413,0.434,-7.875,10,0.0351,0.67
18304,0.8859999999999999,0.268,155773,0.185,-17.085,11,0.0312,0.26
18305,0.9209999999999999,0.26899999999999996,177293,0.10800000000000001,-19.459,14,0.0364,0.138
18306,0.634,0.6409999999999999,169067,0.544,-9.439,15,0.0404,0.828
18307,0.77,0.336,159880,0.23800000000000002,-11.644,14,0.0342,0.282
18308,0.725,0.609,189867,0.371,-11.982000000000001,16,0.0346,0.6409999999999999
18309,0.473,0.815,147733,0.342,-11.322000000000001,20,0.1,0.8270000000000001
18310,0.542,0.452,351093,0.57,-9.513,12,0.0372,0.599
18311,0.595,0.633,153587,0.436,-7.6160000000000005,13,0.0321,0.667
18312,0.59,0.6609999999999999,151160,0.6609999999999999,-9.773,18,0.0422,0.894
18313,0.166,0.63,129227,0.457,-11.013,14,0.0279,0.664
18314,0.943,0.43799999999999994,375095,0.129,-12.626,13,0.0405,0.364
18315,0.836,0.5720000000000001,422293,0.27899999999999997,-11.989,14,0.0415,0.342
18316,0.506,0.669,154613,0.36200000000000004,-10.514000000000001,13,0.0366,0.7040000000000001
18317,0.9420000000000001,0.376,292281,0.496,-9.49,18,0.0476,0.495
18318,0.976,0.213,250773,0.12300000000000001,-17.171,14,0.0339,0.0609
18319,0.9940000000000001,0.17300000000000001,170307,0.25,-21.901,9,0.0535,0.177
18320,0.122,0.41600000000000004,132707,0.316,-9.972999999999999,13,0.0311,0.687
18321,0.8240000000000001,0.5670000000000001,172893,0.442,-9.488,18,0.0409,0.71
18322,0.937,0.41100000000000003,168627,0.187,-14.254000000000001,16,0.0355,0.27
18323,0.99,0.521,123000,0.0741,-18.212,9,0.0388,0.816
18324,0.6759999999999999,0.61,373747,0.515,-11.044,11,0.0385,0.55
18325,0.922,0.696,251147,0.335,-13.614,11,0.0349,0.27699999999999997
18326,0.988,0.41700000000000004,157067,0.0726,-15.831,11,0.0357,0.47600000000000003
18327,0.9840000000000001,0.38,126000,0.155,-18.837,9,0.0498,0.785
18328,0.893,0.537,134000,0.318,-13.829,9,0.0288,0.7040000000000001
18329,0.565,0.6990000000000001,174733,0.253,-10.390999999999998,13,0.035,0.5760000000000001
18330,0.495,0.516,156373,0.341,-15.81,10,0.0354,0.637
18331,0.795,0.5820000000000001,558933,0.28800000000000003,-12.86,12,0.0408,0.45
18332,0.902,0.201,193293,0.284,-14.127,9,0.0334,0.28300000000000003
18333,0.82,0.5760000000000001,176440,0.442,-9.02,8,0.0311,0.647
18334,0.7859999999999999,0.585,146267,0.375,-14.067,12,0.0301,0.9229999999999999
18335,0.9590000000000001,0.226,685307,0.27699999999999997,-15.727,15,0.052000000000000005,0.0648
18336,0.981,0.499,307693,0.0255,-26.526999999999997,14,0.043,0.0519
18337,0.711,0.642,187027,0.425,-8.282,13,0.0235,0.685
18338,0.722,0.541,154040,0.34,-13.86,13,0.0454,0.7490000000000001
18339,0.929,0.568,145453,0.35200000000000004,-11.306,14,0.031,0.599
18340,0.0535,0.643,144093,0.616,-12.21,24,0.0329,0.91
18341,0.245,0.522,139040,0.429,-12.672,10,0.268,0.887
18342,0.8759999999999999,0.36200000000000004,180840,0.348,-16.575,11,0.0637,0.701
18343,0.6940000000000001,0.514,301827,0.532,-14.431,11,0.0598,0.653
18344,0.534,0.568,119560,0.7,-9.407,10,0.0613,0.922
18345,0.935,0.542,443600,0.142,-21.204,16,0.0456,0.325
18346,0.575,0.7020000000000001,185440,0.542,-9.816,17,0.0479,0.872
18347,0.6990000000000001,0.6,170600,0.392,-12.112,11,0.0275,0.667
18348,0.5579999999999999,0.521,285533,0.441,-15.072000000000001,16,0.0483,0.684
18349,0.848,0.255,166533,0.204,-13.319,13,0.0341,0.33299999999999996
18350,0.785,0.667,151265,0.479,-7.087999999999999,9,0.0535,0.741
18351,0.275,0.302,168120,0.386,-6.942,14,0.0289,0.479
18352,0.787,0.72,168987,0.637,-10.276,16,0.0736,0.963
18353,0.565,0.51,578493,0.495,-14.177999999999999,16,0.0601,0.732
18354,0.638,0.4920000000000001,399227,0.674,-14.447000000000001,15,0.113,0.21600000000000005
18355,0.9279999999999999,0.46799999999999997,215147,0.203,-17.172,17,0.0334,0.124
18356,0.718,0.457,183240,0.27699999999999997,-21.019000000000002,9,0.7240000000000001,0.38
18357,0.669,0.575,180720,0.35100000000000003,-13.175,15,0.042,0.511
18358,0.895,0.441,199867,0.419,-12.163,15,0.0633,0.956
18359,0.0957,0.635,103170,0.532,-17.442999999999998,11,0.0429,0.721
18360,0.696,0.26899999999999996,232467,0.188,-14.284,13,0.0364,0.217
18361,0.726,0.649,136800,0.348,-11.276,15,0.0278,0.7290000000000001
18362,0.696,0.5539999999999999,182760,0.564,-10.901,16,0.0609,0.75
18363,0.299,0.542,243587,0.479,-11.789000000000001,15,0.0362,0.508
18364,0.397,0.389,338827,0.4,-10.957,13,0.0266,0.319
18365,0.9079999999999999,0.38,358427,0.8009999999999999,-6.699,15,0.0727,0.68
18366,0.359,0.262,166667,0.40399999999999997,-10.56,13,0.0305,0.53
18367,0.8640000000000001,0.375,153907,0.484,-8.368,15,0.0403,0.44799999999999995
18368,0.851,0.42,155400,0.0475,-18.725,19,0.0537,0.292
18369,0.816,0.48200000000000004,129493,0.639,-11.194,15,0.126,0.892
18370,0.718,0.245,233400,0.131,-14.987,14,0.0331,0.0993
18371,0.8859999999999999,0.41,54133,0.536,-8.12,10,0.0425,0.883
18372,0.767,0.52,401227,0.415,-11.849,9,0.0331,0.385
18373,0.546,0.418,130941,0.6729999999999999,-10.36,11,0.0362,0.82
18374,0.977,0.24600000000000002,213360,0.168,-16.679000000000002,14,0.0331,0.171
18375,0.266,0.679,148133,0.862,-4.846,13,0.0454,0.963
18376,0.968,0.635,209624,0.495,-6.55,9,0.423,0.578
18377,0.5479999999999999,0.511,320733,0.35100000000000003,-14.104000000000001,14,0.0417,0.7170000000000001
18378,0.9670000000000001,0.574,143280,0.255,-13.544,12,0.0459,0.39399999999999996
18379,0.938,0.209,151427,0.057,-25.783,10,0.0348,0.0763
18380,0.687,0.818,191360,0.32799999999999996,-15.767999999999999,15,0.0392,0.68
18381,0.775,0.5589999999999999,315400,0.361,-13.88,14,0.0377,0.617
18382,0.39799999999999996,0.632,172640,0.607,-11.104000000000001,10,0.0656,0.865
18383,0.9640000000000001,0.47700000000000004,164533,0.21,-11.998,12,0.0301,0.348
18384,0.767,0.74,106865,0.473,-7.8210000000000015,9,0.0333,0.8759999999999999
18385,0.20199999999999999,0.4320000000000001,114885,0.715,-11.573,12,0.0328,0.963
18386,0.887,0.38299999999999995,419107,0.205,-16.776,15,0.0398,0.278
18387,0.552,0.483,245133,0.45399999999999996,-12.514000000000001,14,0.0308,0.742
18388,0.8340000000000001,0.406,156000,0.395,-7.903,14,0.0292,0.499
18389,0.414,0.222,452800,0.506,-12.565999999999999,10,0.0551,0.479
18390,0.6,0.73,149000,0.243,-8.897,10,0.191,0.5710000000000001
18391,0.00762,0.645,178800,0.5670000000000001,-9.002,15,0.0281,0.727
18392,0.8640000000000001,0.634,215493,0.353,-14.136,10,0.0333,0.524
18393,0.9620000000000001,0.45299999999999996,180387,0.16699999999999998,-17.102999999999998,11,0.0308,0.172
18394,0.845,0.322,156133,0.263,-12.514000000000001,14,0.0295,0.24
18395,0.9690000000000001,0.605,136094,0.536,-9.131,9,0.831,0.67
18396,0.184,0.578,136733,0.8909999999999999,-6.7379999999999995,15,0.0299,0.975
18397,0.968,0.28800000000000003,413733,0.0301,-22.586,16,0.0389,0.0775
18398,0.787,0.506,128333,0.46299999999999997,-9.566,12,0.0323,0.805
18399,0.888,0.479,266267,0.56,-7.686,15,0.0324,0.802
18400,0.48100000000000004,0.514,225493,0.509,-8.175,15,0.0418,0.563
18401,0.909,0.402,345133,0.262,-16.298,15,0.0556,0.44
18402,0.9790000000000001,0.584,117216,0.425,-6.973,9,0.251,0.56
18403,0.98,0.5429999999999999,107672,0.44,-9.532,9,0.643,0.53
18404,0.5760000000000001,0.598,121400,0.5429999999999999,-10.944,19,0.0331,0.934
18405,0.409,0.648,127973,0.449,-10.515999999999998,10,0.231,0.306
18406,0.8690000000000001,0.507,467493,0.615,-12.856,10,0.0546,0.529
18407,0.735,0.53,171427,0.5429999999999999,-7.103,12,0.0465,0.71
18408,0.885,0.54,124587,0.419,-12.78,13,0.0402,0.737
18409,0.9420000000000001,0.488,154550,0.192,-13.248,11,0.0256,0.34299999999999997
18410,0.613,0.276,196093,0.168,-16.562,13,0.0357,0.203
18411,0.97,0.375,168453,0.0642,-20.162,17,0.0504,0.0912
18412,0.687,0.514,265200,0.17600000000000002,-15.353,13,0.0362,0.462
18413,0.121,0.748,127786,0.585,-11.66,13,0.0301,0.8
18414,0.845,0.32799999999999996,131160,0.42200000000000004,-8.857999999999997,12,0.0348,0.58
18415,0.737,0.38,321467,0.348,-15.177,14,0.0287,0.259
18416,0.674,0.33299999999999996,345000,0.203,-18.552,16,0.0337,0.512
18417,0.841,0.588,371667,0.46299999999999997,-8.497,15,0.0311,0.355
18418,0.736,0.633,259200,0.428,-15.217,20,0.0322,0.843
18419,0.912,0.156,170040,0.195,-15.129000000000001,17,0.0344,0.228
18420,0.43,0.508,122442,0.581,-12.819,12,0.0267,0.885
18421,0.973,0.616,187333,0.145,-19.047,21,0.0491,0.792
18422,0.7020000000000001,0.488,379418,0.29,-12.325,15,0.0461,0.552
18423,0.853,0.26,462427,0.268,-16.194000000000006,14,0.0304,0.249
18424,0.316,0.738,150440,0.58,-5.653,12,0.0328,0.965
18425,0.34600000000000003,0.511,628933,0.526,-13.564,13,0.0764,0.654
18426,0.7609999999999999,0.452,144200,0.523,-8.258,25,0.0444,0.6970000000000001
18427,0.581,0.8490000000000001,157627,0.23,-13.440999999999999,10,0.0665,0.809
18428,0.9520000000000001,0.213,150453,0.0851,-23.949,9,0.0404,0.10800000000000001
18429,0.953,0.5720000000000001,209293,0.0947,-24.373,15,0.0749,0.0599
18430,0.7709999999999999,0.491,190320,0.325,-10.559000000000001,14,0.0277,0.5479999999999999
18431,0.755,0.755,146107,0.7390000000000001,-6.074,9,0.0517,0.96
18432,0.98,0.534,258731,0.43799999999999994,-11.093,16,0.0336,0.64
18433,0.909,0.555,155117,0.474,-10.162,21,0.0337,0.762
18434,0.925,0.491,205400,0.29600000000000004,-19.581,12,0.0547,0.789
18435,0.846,0.542,287067,0.36,-15.897,14,0.0487,0.515
18436,0.579,0.528,232267,0.406,-14.354000000000001,12,0.12,0.53
18437,0.27699999999999997,0.5429999999999999,80000,0.48,-14.849,14,0.0291,0.963
18438,0.6920000000000001,0.493,422680,0.33,-12.817,20,0.0425,0.466
18439,0.973,0.191,313506,0.0829,-21.983,22,0.0484,0.19
18440,0.147,0.4920000000000001,102067,0.883,-7.822999999999999,16,0.0763,0.527
18441,0.6779999999999999,0.519,153822,0.9,-4.6930000000000005,18,0.09699999999999999,0.612
18442,0.564,0.46799999999999997,171667,0.402,-5.581,14,0.0284,0.519
18443,0.958,0.395,180133,0.0759,-23.18,22,0.049,0.375
18444,0.8640000000000001,0.604,161200,0.175,-16.108,24,0.0321,0.589
18445,0.7290000000000001,0.253,161000,0.385,-8.031,22,0.0341,0.6459999999999999
18446,0.9329999999999999,0.491,215440,0.152,-17.497,25,0.0281,0.426
18447,0.813,0.618,124200,0.384,-12.69,20,0.0316,0.764
18448,0.971,0.424,173227,0.155,-18.673,19,0.0309,0.365
18449,0.995,0.315,41067,0.271,-21.816,19,0.0507,0.431
18450,0.331,0.6809999999999999,162333,0.47100000000000003,-17.926,16,0.0355,0.9590000000000001
18451,0.915,0.501,154960,0.342,-13.237,15,0.0314,0.6679999999999999
18452,0.185,0.56,169307,0.662,-9.471,16,0.0493,0.9159999999999999
18453,0.748,0.442,157200,0.35700000000000004,-10.144,16,0.0355,0.518
18454,0.695,0.551,120373,0.987,-8.292,17,0.0664,0.419
18455,0.838,0.524,207000,0.365,-7.847,22,0.0281,0.597
18456,0.985,0.261,160720,0.0134,-30.099,22,0.0411,0.289
18457,0.991,0.318,208960,0.243,-15.373,14,0.0442,0.213
18458,0.716,0.508,215240,0.55,-6.452999999999999,20,0.0536,0.784
18459,0.903,0.42200000000000004,244000,0.22699999999999998,-10.868,22,0.0282,0.433
18460,0.893,0.461,164547,0.281,-10.644,18,0.0309,0.605
18461,0.977,0.348,250760,0.024,-25.221,22,0.0429,0.22
18462,0.102,0.579,117787,0.941,-7.1270000000000024,17,0.0363,0.961
18463,0.9179999999999999,0.594,119027,0.162,-14.167,18,0.0488,0.591
18464,0.802,0.484,208040,0.0733,-21.16,22,0.0335,0.452
18465,0.0158,0.7040000000000001,124333,0.635,-9.6,18,0.0378,0.893
18466,0.7559999999999999,0.381,218107,0.606,-10.176,20,0.047,0.478
18467,0.816,0.45899999999999996,261907,0.248,-14.280999999999999,19,0.0472,0.552
18468,0.0486,0.593,248867,0.89,-5.466,18,0.0549,0.747
18469,0.981,0.29100000000000004,288640,0.015,-29.096999999999998,22,0.0394,0.4370000000000001
18470,0.9590000000000001,0.325,182000,0.19699999999999998,-11.08,22,0.036000000000000004,0.368
18471,0.885,0.41600000000000004,210453,0.11900000000000001,-19.163,22,0.0409,0.462
18472,0.6659999999999999,0.434,223720,0.423,-12.517999999999999,20,0.0316,0.35100000000000003
18473,0.972,0.7120000000000001,174573,0.191,-11.970999999999998,18,0.0401,0.183
18474,0.5539999999999999,0.631,101813,0.557,-8.932,18,0.0287,0.9640000000000001
18475,0.466,0.755,114653,0.5670000000000001,-9.531,21,0.0599,0.972
18476,0.47,0.6829999999999999,113880,0.735,-9.738,18,0.0492,0.9520000000000001
18477,0.341,0.14400000000000002,177507,0.198,-13.219000000000001,20,0.0355,0.21100000000000002
18478,0.337,0.5760000000000001,144893,0.405,-11.642000000000001,16,0.0339,0.828
18479,0.741,0.728,136627,0.8190000000000001,-9.665,16,0.0296,0.961
18480,0.9590000000000001,0.619,293093,0.14400000000000002,-11.979000000000001,22,0.0367,0.24100000000000002
18481,0.72,0.5660000000000001,152933,0.746,-6.564,16,0.0332,0.9209999999999999
18482,0.84,0.397,182133,0.361,-9.051,19,0.0308,0.19899999999999998
18483,0.732,0.735,143933,0.813,-6.626,15,0.0335,0.968
18484,0.687,0.764,127693,0.51,-10.33,28,0.0681,0.8440000000000001
18485,0.971,0.26,384453,0.265,-18.553,22,0.0336,0.364
18486,0.9329999999999999,0.381,215867,0.18600000000000005,-11.745,22,0.0288,0.21100000000000002
18487,0.995,0.401,115067,0.226,-21.683000000000003,23,0.0593,0.6809999999999999
18488,0.784,0.635,118733,0.5920000000000001,-13.02,19,0.51,0.701
18489,0.8240000000000001,0.573,192467,0.38799999999999996,-8.263,22,0.0293,0.612
18490,0.9079999999999999,0.457,204760,0.374,-11.319,22,0.0324,0.637
18491,0.0556,0.47100000000000003,122733,0.7440000000000001,-12.189,17,0.0311,0.973
18492,0.907,0.297,205613,0.0218,-26.738000000000003,14,0.0336,0.29
18493,0.907,0.18100000000000002,244613,0.0423,-25.365,22,0.0529,0.18100000000000002
18494,0.375,0.56,153733,0.774,-10.499,17,0.0364,0.633
18495,0.9440000000000001,0.589,187067,0.256,-17.561,24,0.0583,0.899
18496,0.937,0.58,133493,0.188,-15.228,26,0.0295,0.698
18497,0.977,0.292,267320,0.0238,-30.49,22,0.0398,0.158
18498,0.10800000000000001,0.37799999999999995,145827,0.897,-5.041,16,0.062,0.679
18499,0.955,0.231,274600,0.243,-12.182,22,0.0389,0.08900000000000001
18500,0.96,0.552,203133,0.25,-8.399,22,0.0351,0.4
18501,0.5670000000000001,0.34600000000000003,133973,0.8059999999999999,-6.944,16,0.0391,0.757
18502,0.993,0.504,243573,0.0998,-18.559,17,0.037000000000000005,0.0898
18503,0.871,0.649,186333,0.17,-16.757,20,0.0616,0.345
18504,0.265,0.6679999999999999,110155,0.7709999999999999,-9.336,16,0.0293,0.968
18505,0.9670000000000001,0.256,249667,0.263,-9.93,21,0.0301,0.166
18506,0.972,0.304,192093,0.0163,-28.873,22,0.0477,0.14800000000000002
18507,0.9390000000000001,0.315,235000,0.27399999999999997,-10.365,22,0.0342,0.192
18508,0.825,0.633,149533,0.623,-7.206,18,0.0288,0.867
18509,0.992,0.555,242160,0.299,-10.892999999999999,22,0.0346,0.863
18510,0.381,0.48,309293,0.44799999999999995,-12.132,19,0.05,0.455
18511,0.0612,0.3670000000000001,130840,0.83,-5.375,14,0.085,0.958
18512,0.807,0.6579999999999999,144467,0.336,-17.939,18,0.0525,0.9229999999999999
18513,0.483,0.562,115227,0.616,-6.522,31,0.0347,0.685
18514,0.9590000000000001,0.501,205520,0.0614,-22.109,21,0.0324,0.332
18515,0.705,0.507,157160,0.33799999999999997,-11.968,13,0.0278,0.758
18516,0.72,0.675,108653,0.7440000000000001,-9.052999999999999,18,0.0893,0.9440000000000001
18517,0.758,0.617,142293,0.642,-9.579,20,0.0514,0.831
18518,0.281,0.723,142067,0.9109999999999999,-10.433,25,0.066,0.8109999999999999
18519,0.922,0.5589999999999999,236867,0.314,-7.71,22,0.0307,0.547
18520,0.895,0.159,166600,0.138,-18.296,20,0.0347,0.0753
18521,0.978,0.332,221800,0.204,-13.838,21,0.0326,0.21600000000000005
18522,0.7090000000000001,0.612,174947,0.5329999999999999,-13.931,16,0.0452,0.32299999999999995
18523,0.833,0.555,163133,0.45299999999999996,-9.761000000000001,21,0.0411,0.594
18524,0.528,0.266,190600,0.40700000000000003,-5.4879999999999995,13,0.0291,0.455
18525,0.47600000000000003,0.862,182160,0.512,-9.63,16,0.10800000000000001,0.654
18526,0.991,0.4970000000000001,64880,0.212,-22.366,23,0.0474,0.615
18527,0.7,0.552,128960,0.674,-10.34,17,0.0644,0.51
18528,0.381,0.5,137347,0.266,-12.407,16,0.0287,0.532
18529,0.484,0.7709999999999999,153467,0.642,-6.28,16,0.0513,0.961
18530,0.853,0.5760000000000001,361640,0.231,-14.585,18,0.0478,0.47600000000000003
18531,0.7659999999999999,0.621,114080,0.16399999999999998,-13.97,17,0.0428,0.42
18532,0.9840000000000001,0.3670000000000001,216720,0.22699999999999998,-12.03,22,0.0311,0.594
18533,0.8759999999999999,0.557,77520,0.129,-18.061,18,0.0644,0.632
18534,0.863,0.48200000000000004,158533,0.266,-14.985,21,0.0551,0.28300000000000003
18535,0.753,0.496,156400,0.512,-6.3660000000000005,14,0.0653,0.669
18536,0.934,0.222,191227,0.0995,-21.406999999999996,15,0.0342,0.0954
18537,0.8420000000000001,0.4320000000000001,133680,0.0941,-21.967,22,0.057999999999999996,0.354
18538,0.845,0.5379999999999999,143800,0.268,-11.755,26,0.0241,0.392
18539,0.363,0.7909999999999999,176053,0.779,-7.971,20,0.0681,0.8290000000000001
18540,0.433,0.8240000000000001,166370,0.425,-10.115,19,0.0829,0.8109999999999999
18541,0.619,0.593,119960,0.267,-17.512999999999998,18,0.792,0.512
18542,0.585,0.489,141440,0.591,-5.675,15,0.0273,0.7090000000000001
18543,0.95,0.255,162333,0.182,-16.803,21,0.0364,0.158
18544,0.489,0.6940000000000001,119240,0.541,-9.976,16,0.0302,0.9520000000000001
18545,0.966,0.727,146693,0.138,-18.543,25,0.0631,0.86
18546,0.96,0.381,259040,0.0861,-18.525,24,0.0386,0.20199999999999999
18547,0.893,0.669,193107,0.262,-12.995,23,0.0341,0.433
18548,0.684,0.6709999999999999,125440,0.6729999999999999,-7.9620000000000015,25,0.038,0.9620000000000001
18549,0.9359999999999999,0.425,292440,0.337,-13.995,27,0.067,0.465
18550,0.747,0.645,212880,0.326,-15.24,14,0.0363,0.703
18551,0.153,0.653,129787,0.377,-10.707,20,0.0857,0.447
18552,0.868,0.513,178920,0.0834,-19.282,22,0.0665,0.6679999999999999
18553,0.98,0.0929,329227,0.0427,-27.504,21,0.0454,0.0367
18554,0.8,0.517,103000,0.5710000000000001,-9.466000000000001,19,0.0519,0.655
18555,0.953,0.462,145640,0.0407,-20.254,22,0.0461,0.491
18556,0.825,0.578,130827,0.325,-13.389000000000001,16,0.105,0.491
18557,0.828,0.57,141800,0.259,-14.457,18,0.0256,0.603
18558,0.406,0.619,155693,0.735,-7.072,15,0.04,0.95
18559,0.789,0.318,193733,0.406,-7.8660000000000005,19,0.0313,0.524
18560,0.76,0.7020000000000001,145093,0.5379999999999999,-12.376,19,0.0442,0.9640000000000001
18561,0.32299999999999995,0.552,184453,0.499,-10.800999999999998,21,0.026000000000000002,0.799
18562,0.594,0.35200000000000004,155080,0.256,-12.31,21,0.0275,0.325
18563,0.9329999999999999,0.496,424667,0.213,-18.352,20,0.294,0.397
18564,0.505,0.473,170000,0.4970000000000001,-8.898,19,0.031,0.758
18565,0.905,0.424,239707,0.205,-13.869000000000002,13,0.028999999999999998,0.16399999999999998
18566,0.9490000000000001,0.29100000000000004,181520,0.0696,-21.74,22,0.0456,0.397
18567,0.8690000000000001,0.5529999999999999,158733,0.115,-14.700999999999999,17,0.0292,0.27
18568,0.7559999999999999,0.61,163813,0.314,-14.014000000000001,18,0.0418,0.556
18569,0.887,0.247,209600,0.0731,-23.706,22,0.0909,0.461
18570,0.9129999999999999,0.507,163600,0.392,-11.162,23,0.0723,0.703
18571,0.9690000000000001,0.28800000000000003,234133,0.534,-12.123,24,0.0431,0.597
18572,0.9540000000000001,0.451,356613,0.113,-19.727999999999998,13,0.0481,0.257
18573,0.0766,0.447,139640,0.977,-3.023,19,0.131,0.9420000000000001
18574,0.915,0.313,161480,0.19699999999999998,-13.067,21,0.0323,0.212
18575,0.862,0.252,243747,0.0879,-23.421,22,0.0422,0.182
18576,0.369,0.449,279464,0.494,-7.4,19,0.0341,0.299
18577,0.359,0.5720000000000001,110307,0.9079999999999999,-4.109,19,0.086,0.946
18578,0.934,0.7040000000000001,144440,0.28300000000000003,-14.978,24,0.0459,0.518
18579,0.93,0.456,200240,0.0922,-20.473,22,0.0319,0.11599999999999999
18580,0.152,0.7340000000000001,169107,0.498,-7.59,15,0.0289,0.652
18581,0.48200000000000004,0.6890000000000001,114320,0.40700000000000003,-11.917,18,0.034,0.9620000000000001
18582,0.748,0.496,132027,0.387,-13.31,16,0.0854,0.716
18583,0.9470000000000001,0.574,134827,0.299,-12.218,16,0.0316,0.618
18584,0.746,0.46,1046667,0.57,-13.919,18,0.125,0.47700000000000004
18585,0.597,0.693,159375,0.45399999999999996,-12.261,15,0.18,0.909
18586,0.732,0.158,168667,0.494,-8.456,21,0.0359,0.715
18587,0.973,0.302,272000,0.0392,-27.763,22,0.0355,0.114
18588,0.955,0.474,38640,0.47600000000000003,-16.824,19,0.5720000000000001,0.309
18589,0.364,0.636,135573,0.733,-7.515,15,0.0611,0.903
18590,0.599,0.653,155933,0.4920000000000001,-8.913,15,0.0274,0.613
18591,0.902,0.547,158520,0.289,-11.385,20,0.0274,0.446
18592,0.574,0.373,173173,0.6859999999999999,-6.023,15,0.0381,0.855
18593,0.78,0.47200000000000003,180760,0.48700000000000004,-11.067,14,0.187,0.76
18594,0.855,0.363,429467,0.188,-13.052,14,0.046,0.256
18595,0.56,0.547,156360,0.195,-11.234000000000002,24,0.0296,0.46799999999999997
18596,0.687,0.49,152467,0.122,-18.714000000000002,17,0.0447,0.4970000000000001
18597,0.968,0.425,134213,0.0549,-15.017999999999999,18,0.0544,0.27399999999999997
18598,0.885,0.444,215933,0.11199999999999999,-14.25,20,0.0293,0.22699999999999998
18599,0.903,0.41600000000000004,171240,0.266,-17.065,16,0.293,0.381
18600,0.768,0.6990000000000001,171267,0.507,-12.448,22,0.0376,0.613
18601,0.19,0.877,161006,0.299,-11.787,18,0.0634,0.875
18602,0.9109999999999999,0.253,84840,0.0258,-22.101999999999997,19,0.0377,0.14300000000000002
18603,0.925,0.245,185933,0.0697,-24.675,22,0.0458,0.122
18604,0.698,0.47200000000000003,425067,0.478,-9.504,19,0.044000000000000004,0.478
18605,0.8,0.528,130533,0.715,-7.523,26,0.0792,0.645
18606,0.263,0.537,160827,0.6709999999999999,-10.157,19,0.0416,0.69
18607,0.7709999999999999,0.501,129320,0.36,-11.314,20,0.0271,0.41200000000000003
18608,0.595,0.679,155827,0.366,-16.070999999999998,19,0.0313,0.833
18609,0.972,0.217,234040,0.0513,-26.113000000000003,22,0.0366,0.0628
18610,0.8420000000000001,0.574,123933,0.644,-10.3,15,0.0297,0.882
18611,0.9,0.344,96667,0.11699999999999999,-23.09,19,0.0403,0.141
18612,0.6,0.272,179467,0.348,-9.763,19,0.0312,0.35600000000000004
18613,0.951,0.389,169320,0.149,-16.956,16,0.0294,0.228
18614,0.779,0.442,170600,0.369,-10.444,21,0.0318,0.507
18615,0.622,0.218,244613,0.17600000000000002,-12.129000000000001,15,0.033,0.20199999999999999
18616,0.386,0.627,167800,0.7929999999999999,-6.644,15,0.0433,0.804
18617,0.8170000000000001,0.78,161373,0.13,-23.435,26,0.0339,0.6759999999999999
18618,0.6990000000000001,0.642,414240,0.408,-8.311,13,0.0393,0.5770000000000001
18619,0.9420000000000001,0.546,154667,0.156,-18.601,22,0.0617,0.466
18620,0.9009999999999999,0.563,231800,0.319,-16.34,14,0.0378,0.495
18621,0.826,0.7020000000000001,151280,0.319,-10.364,16,0.0302,0.725
18622,0.879,0.40700000000000003,208413,0.18,-12.975999999999999,20,0.0322,0.342
18623,0.8009999999999999,0.685,129347,0.722,-10.448,20,0.0412,0.81
18624,0.0147,0.475,159707,0.725,-8.741,20,0.0537,0.9109999999999999
18625,0.7559999999999999,0.541,95907,0.946,-7.202999999999999,15,0.0336,0.919
18626,0.9520000000000001,0.568,140960,0.21100000000000002,-21.538,22,0.0383,0.586
18627,0.732,0.58,161133,0.273,-9.658,16,0.0264,0.586
18628,0.8220000000000001,0.42100000000000004,104467,0.718,-9.908999999999999,21,0.155,0.9440000000000001
18629,0.7609999999999999,0.501,184640,0.74,-7.771,16,0.0448,0.794
18630,0.564,0.63,158973,0.9209999999999999,-6.297999999999999,23,0.102,0.86
18631,0.8420000000000001,0.746,180813,0.326,-11.577,19,0.0354,0.65
18632,0.0143,0.7609999999999999,144267,0.682,-5.487,18,0.0319,0.769
